LineId,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
6825,Feb,6,13:55:01,fajar-server,kernel,"[137273.043918] audit: type=1103 audit(1580993701.630:1082): pid=6977 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137273.043918', '1103', '1580993701.630', '1082', '6977', '0', '4294967295', '4294967295', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success\'']"
6826,Feb,6,13:55:01,fajar-server,kernel,[137273.043921] audit: type=1006 audit(1580993701.630:1083): pid=6977 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=379 res=1,ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137273.043921', '1006', '1580993701.630', '1083', '6977', '0', 'old-auid=4294967295', 'auid=0', 'tty=(none) old-ses=4294967295 ses=379 res=1']"
6827,Feb,6,13:55:01,fajar-server,kernel,"[137273.043923] audit: type=1105 audit(1580993701.630:1084): pid=6977 uid=0 auid=0 ses=379 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137273.043923', '1105', '1580993701.630', '1084', '6977', '0', '0', '379', ""msg='op=PAM:session_open"", 'acct=""root""', 'exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success\'']"
6828,Feb,6,13:55:01,fajar-server,kernel,"[137273.047527] audit: type=1104 audit(1580993701.634:1085): pid=6977 uid=0 auid=0 ses=379 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137273.047527', '1104', '1580993701.634', '1085', '6977', '0', '0', '379', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success\'']"
6829,Feb,6,13:55:01,fajar-server,kernel,"[137273.047665] audit: type=1106 audit(1580993701.634:1086): pid=6977 uid=0 auid=0 ses=379 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137273.047665', '1106', '1580993701.634', '1086', '6977', '0', '0', '379', ""msg='op=PAM:session_close"", 'acct=""root""', 'exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success\'']"
6830,Feb,6,13:57:14,fajar-server,kernel,"[137406.060378] audit: type=1123 audit(1580993834.650:1087): pid=6983 uid=1001 auid=1001 ses=370 msg='cwd=""/var/log/apache2"" cmd=6170742D67657420696E7374616C6C20706970 terminal=pts/0 res=success'",ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137406.060378', '1123', '1580993834.650', '1087', '6983', '1001', 'auid=1001', 'ses=370', 'msg=\'cwd=""/var/log/apache2"" cmd=6170742D67657420696E7374616C6C20706970 terminal=pts/0 res=success\'']"
6831,Feb,6,13:57:14,fajar-server,kernel,"[137406.060650] audit: type=1110 audit(1580993834.650:1088): pid=6983 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137406.060650', '1110', '1580993834.650', '1088', '6983', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6832,Feb,6,13:57:14,fajar-server,kernel,"[137406.061096] audit: type=1105 audit(1580993834.650:1089): pid=6983 uid=0 auid=1001 ses=370 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137406.061096', '1105', '1580993834.650', '1089', '6983', '0', '1001', '370', ""msg='op=PAM:session_open"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6833,Feb,6,13:57:15,fajar-server,kernel,"[137406.825314] audit: type=1106 audit(1580993835.414:1090): pid=6983 uid=0 auid=1001 ses=370 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137406.825314', '1106', '1580993835.414', '1090', '6983', '0', '1001', '370', ""msg='op=PAM:session_close"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6834,Feb,6,13:57:15,fajar-server,kernel,"[137406.825319] audit: type=1104 audit(1580993835.414:1091): pid=6983 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137406.825319', '1104', '1580993835.414', '1091', '6983', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6835,Feb,6,13:57:22,fajar-server,kernel,"[137413.994576] audit: type=1123 audit(1580993842.586:1092): pid=6988 uid=1001 auid=1001 ses=370 msg='cwd=""/var/log/apache2"" cmd=70697020696E7374616C6C207079696E6F74696679 terminal=pts/0 res=failed'",ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137413.994576', '1123', '1580993842.586', '1092', '6988', '1001', 'auid=1001', 'ses=370', 'msg=\'cwd=""/var/log/apache2"" cmd=70697020696E7374616C6C207079696E6F74696679 terminal=pts/0 res=failed\'']"
6836,Feb,6,13:57:44,fajar-server,kernel,"[137436.046384] audit: type=1123 audit(1580993864.639:1093): pid=6989 uid=1001 auid=1001 ses=370 msg='cwd=""/var/log/apache2"" cmd=61707420757064617465 terminal=pts/0 res=success'",ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137436.046384', '1123', '1580993864.639', '1093', '6989', '1001', 'auid=1001', 'ses=370', 'msg=\'cwd=""/var/log/apache2"" cmd=61707420757064617465 terminal=pts/0 res=success\'']"
6837,Feb,6,13:57:44,fajar-server,kernel,"[137436.050007] audit: type=1110 audit(1580993864.639:1094): pid=6989 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137436.050007', '1110', '1580993864.639', '1094', '6989', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6838,Feb,6,13:57:44,fajar-server,kernel,"[137436.050011] audit: type=1105 audit(1580993864.639:1095): pid=6989 uid=0 auid=1001 ses=370 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137436.050011', '1105', '1580993864.639', '1095', '6989', '0', '1001', '370', ""msg='op=PAM:session_open"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6839,Feb,6,13:57:51,fajar-server,kernel,"[137442.663663] audit: type=1106 audit(1580993871.255:1096): pid=6989 uid=0 auid=1001 ses=370 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137442.663663', '1106', '1580993871.255', '1096', '6989', '0', '1001', '370', ""msg='op=PAM:session_close"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6840,Feb,6,13:57:51,fajar-server,kernel,"[137442.663722] audit: type=1104 audit(1580993871.255:1097): pid=6989 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137442.663722', '1104', '1580993871.255', '1097', '6989', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6841,Feb,6,13:58:29,fajar-server,kernel,"[137480.852206] audit: type=1123 audit(1580993909.448:1098): pid=7444 uid=1001 auid=1001 ses=370 msg='cwd=""/var/log/apache2"" cmd=6170742D67657420696E7374616C6C20707974686F6E2D706970 terminal=pts/0 res=success'",ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137480.852206', '1123', '1580993909.448', '1098', '7444', '1001', 'auid=1001', 'ses=370', 'msg=\'cwd=""/var/log/apache2"" cmd=6170742D67657420696E7374616C6C20707974686F6E2D706970 terminal=pts/0 res=success\'']"
6842,Feb,6,13:58:29,fajar-server,kernel,"[137480.852500] audit: type=1110 audit(1580993909.448:1099): pid=7444 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137480.852500', '1110', '1580993909.448', '1099', '7444', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6843,Feb,6,13:58:29,fajar-server,kernel,"[137480.852964] audit: type=1105 audit(1580993909.448:1100): pid=7444 uid=0 auid=1001 ses=370 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137480.852964', '1105', '1580993909.448', '1100', '7444', '0', '1001', '370', ""msg='op=PAM:session_open"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6844,Feb,6,13:58:46,fajar-server,kernel,"[137497.756660] audit: type=1106 audit(1580993926.353:1101): pid=7444 uid=0 auid=1001 ses=370 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137497.756660', '1106', '1580993926.353', '1101', '7444', '0', '1001', '370', ""msg='op=PAM:session_close"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6845,Feb,6,13:58:46,fajar-server,kernel,"[137497.756719] audit: type=1104 audit(1580993926.353:1102): pid=7444 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137497.756719', '1104', '1580993926.353', '1102', '7444', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6846,Feb,6,13:59:36,fajar-server,kernel,"[137548.196541] audit: type=1123 audit(1580993976.791:1103): pid=8853 uid=1001 auid=1001 ses=370 msg='cwd=""/var/log/apache2"" cmd=70697020696E7374616C6C207079696E6F74696679 terminal=pts/0 res=success'",ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137548.196541', '1123', '1580993976.791', '1103', '8853', '1001', 'auid=1001', 'ses=370', 'msg=\'cwd=""/var/log/apache2"" cmd=70697020696E7374616C6C207079696E6F74696679 terminal=pts/0 res=success\'']"
6847,Feb,6,13:59:36,fajar-server,kernel,"[137548.196710] audit: type=1110 audit(1580993976.791:1104): pid=8853 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137548.196710', '1110', '1580993976.791', '1104', '8853', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6848,Feb,6,13:59:36,fajar-server,kernel,"[137548.197218] audit: type=1105 audit(1580993976.795:1105): pid=8853 uid=0 auid=1001 ses=370 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137548.197218', '1105', '1580993976.795', '1105', '8853', '0', '1001', '370', ""msg='op=PAM:session_open"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6849,Feb,6,13:59:41,fajar-server,kernel,"[137552.962730] audit: type=1106 audit(1580993981.559:1106): pid=8853 uid=0 auid=1001 ses=370 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137552.962730', '1106', '1580993981.559', '1106', '8853', '0', '1001', '370', ""msg='op=PAM:session_close"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6850,Feb,6,13:59:41,fajar-server,kernel,"[137552.962786] audit: type=1104 audit(1580993981.559:1107): pid=8853 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137552.962786', '1104', '1580993981.559', '1107', '8853', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6851,Feb,6,14:02:49,fajar-server,kernel,"[137741.361681] audit: type=1123 audit(1580994169.964:1108): pid=8913 uid=1001 auid=1001 ses=370 msg='cwd=""/var/log/apache2"" cmd=70697020696E7374616C6C207079696E6F74696679 terminal=pts/0 res=success'",ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137741.361681', '1123', '1580994169.964', '1108', '8913', '1001', 'auid=1001', 'ses=370', 'msg=\'cwd=""/var/log/apache2"" cmd=70697020696E7374616C6C207079696E6F74696679 terminal=pts/0 res=success\'']"
6852,Feb,6,14:02:49,fajar-server,kernel,"[137741.363172] audit: type=1110 audit(1580994169.964:1109): pid=8913 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137741.363172', '1110', '1580994169.964', '1109', '8913', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6853,Feb,6,14:02:49,fajar-server,kernel,"[137741.363176] audit: type=1105 audit(1580994169.964:1110): pid=8913 uid=0 auid=1001 ses=370 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137741.363176', '1105', '1580994169.964', '1110', '8913', '0', '1001', '370', ""msg='op=PAM:session_open"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6854,Feb,6,14:02:51,fajar-server,kernel,"[137742.754643] audit: type=1106 audit(1580994171.357:1111): pid=8913 uid=0 auid=1001 ses=370 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137742.754643', '1106', '1580994171.357', '1111', '8913', '0', '1001', '370', ""msg='op=PAM:session_close"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6855,Feb,6,14:02:51,fajar-server,kernel,"[137742.754648] audit: type=1104 audit(1580994171.357:1112): pid=8913 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137742.754648', '1104', '1580994171.357', '1112', '8913', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6856,Feb,6,14:04:35,fajar-server,kernel,"[137846.551063] audit: type=1123 audit(1580994275.156:1113): pid=8939 uid=1001 auid=1001 ses=370 msg='cwd=""/home/fekaputr"" cmd=726D202D7266206C6F672D6261636B75702F terminal=pts/0 res=success'",ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137846.551063', '1123', '1580994275.156', '1113', '8939', '1001', 'auid=1001', 'ses=370', 'msg=\'cwd=""/home/fekaputr"" cmd=726D202D7266206C6F672D6261636B75702F terminal=pts/0 res=success\'']"
6857,Feb,6,14:04:35,fajar-server,kernel,"[137846.551068] audit: type=1110 audit(1580994275.156:1114): pid=8939 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137846.551068', '1110', '1580994275.156', '1114', '8939', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6858,Feb,6,14:04:35,fajar-server,kernel,"[137846.551071] audit: type=1105 audit(1580994275.156:1115): pid=8939 uid=0 auid=1001 ses=370 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137846.551071', '1105', '1580994275.156', '1115', '8939', '0', '1001', '370', ""msg='op=PAM:session_open"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6859,Feb,6,14:04:35,fajar-server,kernel,"[137846.596895] audit: type=1106 audit(1580994275.204:1116): pid=8939 uid=0 auid=1001 ses=370 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137846.596895', '1106', '1580994275.204', '1116', '8939', '0', '1001', '370', ""msg='op=PAM:session_close"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6860,Feb,6,14:04:35,fajar-server,kernel,"[137846.596951] audit: type=1104 audit(1580994275.204:1117): pid=8939 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137846.596951', '1104', '1580994275.204', '1117', '8939', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6861,Feb,6,14:04:54,fajar-server,kernel,"[137866.184508] audit: type=1123 audit(1580994294.792:1118): pid=8959 uid=1001 auid=1001 ses=370 msg='cwd=""/home/fekaputr"" cmd=6370202D7266202F7661722F6C6F672F202E terminal=pts/0 res=success'",ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137866.184508', '1123', '1580994294.792', '1118', '8959', '1001', 'auid=1001', 'ses=370', 'msg=\'cwd=""/home/fekaputr"" cmd=6370202D7266202F7661722F6C6F672F202E terminal=pts/0 res=success\'']"
6862,Feb,6,14:04:54,fajar-server,kernel,"[137866.184515] audit: type=1110 audit(1580994294.792:1119): pid=8959 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137866.184515', '1110', '1580994294.792', '1119', '8959', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
